          (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   5,    5) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   3,    3)
          (   3,    3) (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   3,    3)
          (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   1,    1)
          (   3,    3) (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1)
          (   4,    4) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1)
          (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   3,    3) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3)
          (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   5,    5) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   4,    4) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   4,    4) (   4,    4) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   4,    4)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2)
          (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   4,    4)
          (   4,    4) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2)
          (   1,    1) (   4,    4) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   3,    3)
          (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   2,    2) (   1,    1)
          (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   4,    4)
          (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   4,    4) (   3,    3)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   3,    3)
          (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   3,    3)
          (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   1,    1) (   2,    2) (   4,    4) (   3,    3) (   1,    1)
          (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   2,    2)
         
node   9 sent_total   1348  recv_total   1335

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   4,    4)
          (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   4,    4)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3)
          (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    0) (   2,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    1)
          (   2,    1) (   1,    1) (   1,    0) (   1,    1) (   3,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   3,    2) (   3,    3) (   1,    1)
          (   1,    1) (   1,    0) (   4,    4) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   3,    3)
          (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1)
          (   4,    4) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1)
          (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   4,    4) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   2,    2)
          (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   4,    4) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   3,    3)
          (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   5,    5) (   1,    1) (   3,    3)
          (   2,    2) (   2,    2) (   4,    4) (   3,    3) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   3,    3)
          (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   2,    2)
          (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3)
          (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3)
          (   3,    3) (   4,    4) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3)
          (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3)
          (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   2,    2) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   2,    2) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   4,    4)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   3,    3) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   3,    3)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   3,    3)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   5,    5) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   4,    4) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   3,    3)
         
node  10 sent_total   1353  recv_total   1331

